sale_id,day,month,sale_price,n_bedrooms,n_bathrooms,finished_sqft,lot_size_sqft,n_floors,waterfront_indicator,view_index,condition_index,construction_grade_index,finished_above_ground_sqft,finished_below_ground_sqft,year_built,year_renovated,zipcode,latitude,longitude
240000058,8,4,469000,4,2.75,3550,13938,1,0,0,5,8,2100,1450,1966,0,54978,47.425,-92.899
6865200444,5,5,531000,2,3,1270,1175,2,0,0,3,8,1110,160,2000,0,54893,47.6634,-92.956
9498200046,6,2,443500,2,1,940,6804,1,0,0,3,7,940,0,1949,0,54967,47.7047,-92.989
1796380960,26,11,223000,3,2,1670,6824,1,0,0,3,7,1300,370,1990,0,54832,47.3666,-92.7
5631500868,17,4,590000,4,3.5,3100,15842,2,0,0,3,8,2400,700,1996,0,54818,47.7466,-92.858
3126049411,9,12,340000,2,2.5,1100,1760,3,0,0,3,7,1100,0,1997,0,54893,47.6972,-92.966
2321300390,5,11,650000,3,2,1870,3388,1,0,0,4,8,1230,640,1925,0,54989,47.6372,-93.011
3905040800,25,9,533600,3,2.5,1930,5080,2,0,0,4,8,1930,0,1990,0,54819,47.5694,-92.617
4379400260,10,6,695000,3,2.75,2540,4694,2,0,0,3,9,2540,0,2005,0,54864,47.6214,-92.64
5115000160,17,6,242000,3,1.75,1280,7524,1.5,0,0,4,7,1280,0,1988,0,54821,47.3961,-92.804
2826049234,14,1,425000,3,2.25,1820,8814,1,0,0,3,7,1280,540,1967,0,54915,47.7162,-92.925
6600700030,6,5,525000,3,2.25,1490,9414,2,0,0,3,7,1490,0,1981,0,54842,47.6844,-92.729
3904930240,22,9,485000,3,2.5,1880,5502,2,0,0,3,8,1880,0,1988,0,54819,47.5737,-92.634
9407110700,13,1,175000,3,1,1250,9775,1,0,0,3,7,1250,0,1971,0,54835,47.4474,-92.387
1682500160,19,6,210000,3,2,1440,7210,1,0,0,3,8,1440,0,1983,0,54882,47.3128,-92.8
8078570390,15,4,260000,3,2.5,1920,7415,2,0,0,3,7,1920,0,1989,0,54821,47.4022,-92.787
3010300240,23,6,577000,3,2.5,2060,5750,1,0,0,3,7,1330,730,1976,0,54906,47.5671,-93.007
9500900135,21,10,200000,3,1.5,1210,10588,1,0,0,4,7,1210,0,1958,0,54792,47.2876,-92.828
461001615,25,2,605000,2,1.75,1760,5000,1,0,0,4,7,940,820,1927,0,54907,47.682,-92.988
6411600069,21,5,325000,3,1,990,6750,1,0,0,4,6,990,0,1947,0,54923,47.7125,-92.947
7812800565,14,8,289500,3,1,960,6400,1,0,0,4,6,820,140,1944,0,54968,47.496,-92.855
7548300731,8,8,559950,3,2.5,1660,1458,3,0,0,3,9,1660,0,2014,0,54934,47.5876,-92.925
8925100390,6,4,1042500,3,1.75,1900,9375,1,0,1,4,8,1330,570,1941,0,54905,47.6821,-92.889
7010700292,9,10,543500,3,2.25,1270,2790,1,0,0,3,7,990,280,1970,0,54989,47.6581,-93.012
9485951170,22,5,480000,4,2.25,3250,34293,2,0,0,4,9,3250,0,1983,0,54832,47.3496,-92.71
5437820310,23,5,218000,3,1,960,9633,1,0,0,5,6,960,0,1982,0,54812,47.1951,-92.617
582000135,22,6,565000,2,1.75,1330,6000,1,0,0,4,7,960,370,1914,1945,54989,47.6539,-93.012
3204800370,12,12,426700,3,1.75,2080,7700,1,0,0,5,7,1600,480,1968,0,54846,47.5375,-92.794
8832900550,12,9,650000,3,2.5,2690,11575,1,0,3,3,8,2130,560,1957,0,54818,47.7605,-92.883
9550204515,24,9,542000,2,1,890,3060,1,0,0,3,7,770,120,1910,0,54895,47.6663,-92.942
7199330390,24,6,415000,3,1.75,1070,8000,1,0,0,3,7,1070,0,1977,0,54842,47.6978,-92.746
6131600060,15,8,214000,3,1,1200,8316,1,0,0,4,6,1200,0,1953,0,54792,47.3221,-92.831
5379805460,21,1,245000,3,1.5,1360,8910,2,0,0,5,7,1360,0,1949,0,54978,47.4488,-92.891
7212652180,1,7,314500,3,2,2050,13303,1,0,0,3,8,2050,0,1993,0,54793,47.2681,-92.926
6379500640,9,4,1120000,3,1.5,3000,5750,2,0,0,5,9,2000,1000,1924,0,54906,47.5821,-93.006
4315700060,3,3,378000,2,2,1300,3850,1,0,0,3,7,800,500,1963,0,54926,47.5395,-93.006
3329500060,28,7,305000,4,2.5,2250,9091,1,0,0,3,7,1340,910,1982,0,54791,47.336,-92.885
4140090320,20,3,595000,5,2.75,3740,6750,1,0,0,4,8,1980,1760,1978,0,54818,47.7679,-92.877
9385200045,12,5,729500,3,2.5,1660,1091,3,0,1,3,9,1530,130,2015,0,54906,47.5818,-93.018
7852180340,30,9,430000,3,2.5,2360,6699,2,0,0,3,7,2360,0,2003,0,54855,47.5317,-92.469
1545804340,9,4,240000,3,1.75,1760,6500,1,0,0,3,7,1150,610,1987,0,54828,47.3647,-92.666
2490200320,20,3,545000,3,1.75,1680,6200,1.5,0,0,3,7,1680,0,1916,0,54926,47.5338,-93
2218000335,7,7,530000,3,1.75,1320,2500,1,0,0,3,7,870,450,1918,0,54895,47.6681,-92.921
922049078,18,11,157000,1,1,870,26326,1,0,0,3,6,870,0,1939,0,54988,47.4152,-92.916
2586800270,7,4,425000,4,1,1260,7645,1.5,0,0,3,6,1260,0,1925,0,54936,47.5044,-92.966
4338800370,17,11,220000,3,1,1000,6020,1,0,0,3,6,1000,0,1944,0,54956,47.4793,-92.962
7214700350,24,11,521000,4,1.75,2020,36400,1,0,0,4,8,1550,470,1976,0,54867,47.7627,-92.692
3226200105,23,5,325000,3,1,1920,6862,1,0,2,3,7,1120,800,1952,0,54908,47.5193,-92.89
2324039036,3,4,597500,3,2,2150,5400,1.5,0,0,4,7,1380,770,1911,0,54916,47.555,-92.995
7849202231,23,7,337000,3,2.5,1470,3976,2,0,0,3,7,1470,0,1999,0,54855,47.526,-92.442
5196410260,22,4,1000000,3,2.5,3180,10492,2,0,2,3,10,3180,0,1991,0,54842,47.655,-92.74
3760500116,20,11,3070000,3,2.5,3930,55867,1,1,4,4,8,2330,1600,1957,0,54824,47.7022,-92.84
2985800030,7,5,495000,3,1,990,6000,1,0,0,3,6,990,0,1943,0,54895,47.6718,-92.883
259900160,2,1,748000,4,3.5,2770,3330,2,0,0,3,8,1970,800,2001,0,54842,47.6327,-92.725
708000030,2,9,888000,3,1.5,1250,8710,1,0,0,4,7,1250,0,1953,0,54794,47.6245,-92.814
192460310,24,3,269900,3,1.75,1140,22267,1,0,0,3,7,1140,0,1986,0,54835,47.4761,-92.374
9412200260,13,11,496500,4,2.5,2250,14440,1,0,0,3,7,1550,700,1967,0,54817,47.5221,-92.661
1062100116,21,1,475000,3,2.5,1640,5097,2,0,0,3,7,1640,0,1969,0,54945,47.7522,-92.894
6798100662,27,5,312000,3,1.5,1255,1374,3,0,0,3,7,1255,0,2004,0,54915,47.7145,-92.927
1775920350,24,11,323000,3,1,1290,12231,1,0,0,3,7,1290,0,1976,0,54862,47.7404,-92.726
2525500260,24,11,331000,3,1.75,1300,9079,1,0,0,3,7,1300,0,1986,0,54849,47.4834,-92.775
6145600041,14,5,306000,3,1.5,1220,1086,3,0,0,3,8,1220,0,2007,0,54923,47.7049,-92.969
3300701615,30,9,655000,4,2.5,2630,4000,3,0,0,3,8,2630,0,2002,0,54907,47.6915,-92.997
5151600340,9,7,290000,3,1.5,1950,15954,1,0,0,4,8,1950,0,1959,0,54793,47.336,-92.935
7613700521,2,8,1250000,4,3.25,3160,5000,2,0,0,5,9,2360,800,1965,0,54895,47.6597,-92.89
2710600045,16,6,460000,3,1.75,1550,4708,1,0,0,4,7,860,690,1949,0,54905,47.6759,-92.902
5101405124,12,9,435000,4,2.5,1700,6380,1,0,0,4,7,850,850,1940,0,54905,47.6988,-92.935
6067910030,16,3,664000,4,2.75,2510,11880,1,0,0,5,8,1630,880,1978,0,54796,47.5427,-92.797
1959701890,29,7,865000,4,1.75,1800,4180,2,0,3,4,8,1800,0,1921,0,54892,47.6462,-92.934
1402200340,13,8,385000,3,1.75,1800,18000,1,0,0,3,8,1200,600,1968,0,54848,47.4406,-92.762
3558900070,18,7,497000,3,2.25,1870,9315,1,0,0,3,7,1350,520,1975,0,54824,47.705,-92.818
7846700310,23,6,280000,2,1,1010,3000,1,0,0,4,7,1010,0,1925,0,54835,47.4965,-92.401
3348401740,27,1,188000,2,1.5,1120,17487,1,0,0,3,6,1120,0,1924,0,54968,47.5024,-92.887
3013300288,30,9,478500,3,1,2090,4755,1,0,2,3,8,1200,890,1969,0,54926,47.5304,-93.003
7852070060,31,7,1145000,4,3.5,4370,18361,2,0,0,3,11,4370,0,2001,0,54855,47.544,-92.488
5029450160,15,8,222000,3,2,1440,7187,1,0,0,4,7,970,470,1981,0,54813,47.291,-92.984
3526069070,28,5,799000,4,3,2580,209523,2,0,0,3,8,2580,0,1984,0,54843,47.6932,-92.622
5104540240,9,6,609900,4,2.5,3190,7399,2,0,0,3,10,3190,0,2006,0,54828,47.3558,-92.62
3438500486,16,10,413000,4,3.5,2380,5809,2,0,0,4,7,1750,630,1995,0,54896,47.5536,-92.975
5102400105,13,10,400000,4,1,1420,4875,1.5,0,0,3,7,1420,0,1930,0,54905,47.6942,-92.937
2346200030,5,1,802541,5,2.75,2990,6768,2,0,0,3,9,2990,0,2014,0,54796,47.5462,-92.798
1321710030,19,5,320000,3,2.5,2680,7757,2,0,0,3,8,2680,0,1990,0,54813,47.2918,-92.962
7853290030,11,3,507000,4,2.5,2730,7649,2,0,0,3,7,2730,0,2006,0,54855,47.5441,-92.498
1566100400,24,9,387500,3,1,1220,8329,1,0,0,3,6,1220,0,1946,0,54905,47.6982,-92.914
1775800800,24,2,396000,3,1,1500,12616,1,0,0,3,7,1500,0,1967,0,54862,47.7415,-92.717
9133600075,21,8,373000,3,1.75,1830,11788,1,0,1,3,8,1430,400,1958,0,54845,47.4862,-92.84
5450900060,23,9,1484900,5,2.5,4570,19252,2,0,0,5,10,4570,0,1965,0,54830,47.5553,-92.836
1402600700,21,7,359900,4,2.25,2470,7698,2,0,0,3,8,2470,0,1983,0,54848,47.4406,-92.757
8024200350,4,3,410000,2,1,800,4342,1,0,0,3,6,670,130,1927,0,54905,47.6997,-92.932
3121500340,12,7,690000,4,2.5,2900,23488,2,0,0,3,9,2900,0,1992,0,54843,47.6726,-92.646
7697870860,25,6,245000,3,2,1410,5760,1,0,0,3,7,1410,0,1985,0,54820,47.3702,-92.801
7527200030,29,12,700000,5,2.5,2830,25958,1,0,1,5,8,1610,1220,1979,0,54865,47.5896,-92.699
2013200390,22,9,268000,4,1.75,1680,9966,1,0,0,3,7,1100,580,1977,0,54988,47.3923,-92.927
766500030,10,6,225000,3,1.75,1760,26055,1,0,0,3,7,920,840,1979,0,54832,47.3664,-92.716
6664000030,9,10,980000,4,2.25,2240,11034,2,0,0,3,8,2240,0,1976,0,54794,47.5894,-92.811
9349900105,7,4,795000,2,1,1380,5000,1.5,0,2,3,5,1380,0,1905,0,54896,47.5708,-92.975
1895000045,4,5,195000,2,1,820,5100,1,0,0,3,6,820,0,1953,0,54908,47.5156,-92.878
6205500030,3,11,480000,4,2,2180,10575,1,0,0,2,6,1730,450,1950,0,54795,47.589,-92.793
7011200260,19,12,485000,4,2,1400,3600,1,0,0,3,7,1100,300,1900,0,54909,47.6385,-92.986
41000454,15,8,130000,2,1,880,9000,1,0,0,3,5,880,0,1928,0,54978,47.4672,-92.907
7203600550,4,8,325000,2,1,1060,5703,1,0,2,4,6,1060,0,1946,0,54988,47.3444,-92.943
9477200560,13,4,440000,3,1.75,1530,7245,1,0,0,4,7,1530,0,1984,0,54824,47.731,-92.807
4022907770,14,10,550000,4,1.75,2480,14782,1,0,3,3,8,1460,1020,1958,0,54945,47.7646,-92.887
5231000060,5,8,310000,3,1.75,1490,7150,1,0,0,5,6,1490,0,1967,0,54849,47.5015,-92.74
6055000310,1,7,530000,3,2.5,3660,39478,2,0,2,4,9,3260,400,1989,0,54812,47.2413,-92.588
3216900060,25,6,390000,4,2.5,2340,8548,2,0,0,3,8,2340,0,1993,0,54821,47.4206,-92.799
7967200060,8,9,243000,3,1.75,1450,12125,1,0,0,4,7,1450,0,1981,0,54791,47.3575,-92.896
8077210350,22,7,639000,4,2.5,2210,9875,2,0,0,3,9,2210,0,1990,0,54864,47.6285,-92.641
7203000640,18,9,215000,4,1,1130,7400,1,0,0,4,7,1130,0,1969,0,54793,47.3437,-92.932
2988000070,4,3,405000,5,1.75,1550,10500,1,0,0,3,7,1100,450,1961,0,54801,47.7573,-92.836
3832200070,22,12,250000,4,1.75,1710,7140,1,0,0,5,7,1010,700,1968,0,54822,47.3745,-92.891
3670500710,15,7,405500,3,1.5,1010,8108,1,0,0,5,7,1010,0,1954,0,54945,47.7359,-92.925
8820903380,28,7,452000,6,2.25,2660,13579,2,0,0,3,7,2660,0,1937,1990,54915,47.7142,-92.902
8820903380,2,1,730000,6,2.25,2660,13579,2,0,0,3,7,2660,0,1937,1990,54915,47.7142,-92.902
4233400400,14,4,267000,3,2,1300,9644,1,0,0,3,7,1300,0,1994,0,54800,47.3131,-92.614
3793500550,8,8,289950,3,2.5,1670,6186,2,0,0,3,7,1670,0,2002,0,54828,47.3668,-92.647
6431000270,28,7,565000,2,1,960,4080,1,0,0,5,7,960,0,1911,0,54893,47.6893,-92.965
2225059214,8,8,1578000,4,3.25,4670,51836,2,0,0,4,12,4670,0,1988,0,54795,47.635,-92.78
7694800270,20,4,636000,3,2.5,2140,2770,2,0,0,3,8,1770,370,2007,0,54842,47.6664,-92.747
2171400197,18,9,350000,5,3,2520,5500,1,0,0,3,8,1550,970,2004,0,54968,47.4938,-92.871
2473400340,4,6,320000,3,1.5,1650,9380,1,0,0,5,7,1130,520,1978,0,54848,47.4525,-92.778
3530490070,13,6,210000,2,1.75,1440,5680,1,0,0,4,8,1440,0,1978,0,54988,47.3825,-92.935
1932300075,10,9,245000,2,1,1050,5900,1,0,0,3,7,1050,0,1950,0,54916,47.5326,-92.992
2525000510,6,11,328000,3,1.75,1470,7650,1,0,0,3,7,1130,340,1983,0,54849,47.4818,-92.777
1853000510,9,5,985000,4,2.25,4230,37769,2,0,0,3,11,4230,0,1989,0,54867,47.7287,-92.693
1742800060,12,6,501000,3,1.75,1970,7972,1,0,3,5,8,1370,600,1976,0,54845,47.4908,-92.841
2723089104,17,9,315000,3,2.25,1540,17424,2,0,0,3,7,1540,0,1992,0,54835,47.4429,-92.375
2619950350,8,5,403000,3,2.75,2090,8354,2,0,0,3,8,2090,0,2012,0,54809,47.7336,-92.581
4021100045,15,7,550000,3,2,2380,17950,2,0,0,4,8,2110,270,1934,0,54945,47.7591,-92.896
731500200,13,1,347500,4,2.5,2156,3562,2,0,0,3,9,2156,0,2012,0,54820,47.3591,-92.817
2591820310,6,10,365000,4,2.25,2070,8893,2,0,0,4,8,2070,0,1986,0,54848,47.4388,-92.778
3626039299,24,2,588000,3,1,1910,8167,1,0,0,4,8,1270,640,1951,0,54907,47.7004,-92.984
9346980140,20,8,605000,3,1.75,1920,7400,1,0,0,4,8,1260,660,1977,0,54796,47.5633,-92.747
6613000140,13,11,1300000,3,3.25,3400,5979,2,0,0,4,9,2290,1110,1937,0,54895,47.6585,-92.889
8159610060,19,11,233000,3,2,1400,9177,1,0,0,3,7,1400,0,1974,0,54791,47.3415,-92.888
7830800339,28,7,360000,4,2.5,2210,17715,2,0,0,3,8,2210,0,1997,0,54820,47.3818,-92.816
1588600045,15,12,459000,2,1.75,1170,4887,1,0,0,3,6,1020,150,1929,0,54907,47.695,-92.982
826069046,7,11,740000,3,2,2100,72745,1,0,0,4,9,2100,0,1995,0,54867,47.7479,-92.678
1771000890,17,9,305000,3,1,1160,9750,1,0,0,3,7,1160,0,1967,0,54867,47.7422,-92.689
3300701170,20,6,395000,3,1,1500,4000,1,0,0,3,6,900,600,1925,0,54907,47.6921,-92.996
7340500270,23,1,560000,4,2.5,2940,6000,2,0,0,3,8,2940,0,2000,0,54801,47.7533,-92.814
9277200111,14,7,650000,4,1.75,2010,5070,1,0,1,4,7,1300,710,1963,0,54906,47.5793,-93.018
293720140,5,6,449950,3,2.5,2170,4912,2,0,0,3,7,2170,0,2003,0,54818,47.7767,-92.855
579003610,24,2,517500,3,1.5,1430,5200,1,0,3,4,7,1250,180,1940,0,54907,47.6988,-93.003
1138020200,3,9,435000,4,1.5,1510,6460,1,0,0,3,7,1070,440,1970,0,54824,47.7121,-92.83
3432500200,9,4,329999,3,1,1150,6908,1,0,0,3,6,800,350,1952,0,54945,47.7447,-92.929
1563102435,10,12,950000,3,1.75,2150,4200,1,0,4,5,8,1140,1010,1960,0,54906,47.5671,-93.021
3959400710,30,7,447000,3,1,1370,6001,1,0,0,5,7,1230,140,1944,0,54898,47.5646,-92.933
8682300890,28,8,699800,2,2.5,2380,6600,1,0,0,3,8,2380,0,2010,0,54843,47.717,-92.636
4385700765,3,6,850000,3,1.75,1370,3850,1,0,0,5,7,770,600,1911,1988,54902,47.6374,-92.895
5149300200,2,9,316500,3,1.75,1600,14250,1,0,0,3,7,1070,530,1979,0,54813,47.3272,-92.971
9323600060,15,7,942500,5,3.5,3750,9612,1,0,2,4,9,2030,1720,1981,0,54796,47.5511,-92.773
9273200140,21,1,1310000,2,2.25,3950,3938,2,0,4,3,10,2910,1040,1991,0,54906,47.5912,-93
9542300320,2,2,856600,4,2.25,2400,13430,1,0,0,4,9,2400,0,1964,0,54795,47.5987,-92.794
770000045,24,10,405600,5,1.5,2830,4000,2.5,0,0,4,8,2830,0,1918,0,54908,47.5132,-92.878
6979900390,29,5,565000,4,2.5,2440,22594,2,0,0,3,8,2440,0,1996,0,54843,47.6333,-92.586
6379500159,11,9,400000,3,2.25,1190,1149,2,0,0,3,8,1050,140,2008,0,54906,47.5818,-93.003
826079094,24,3,330000,3,2,1400,218252,1,0,0,3,7,1400,0,1997,0,54809,47.7576,-92.55
8856940060,27,2,374950,4,2.75,2730,4683,2,0,0,3,7,2730,0,2005,0,54828,47.3608,-92.659
2972300060,17,12,405300,3,2.75,2390,7939,1,0,0,5,7,1610,780,1983,0,54846,47.4987,-92.782
3575200070,4,11,560000,3,2.25,2060,31400,2,0,0,3,8,2060,0,1984,0,54864,47.6216,-92.672
8146100270,24,3,824000,4,2.25,2490,9864,1,0,0,4,8,1290,1200,1961,0,54794,47.6051,-92.811
8648200030,16,7,260000,3,1.75,1100,10968,1,0,0,5,7,1100,0,1984,0,54832,47.363,-92.696
208500160,7,1,760000,4,2.5,2430,6099,1,0,0,5,8,1470,960,1965,0,54905,47.6777,-92.903
1196003428,24,6,405000,3,2.5,3170,12750,2,0,0,3,10,2360,810,1995,0,54813,47.3384,-92.952
5104450990,19,6,429900,4,2.5,2640,8625,2,0,0,3,8,2640,0,1987,0,54848,47.4598,-92.766
3343901234,13,11,341500,3,1.5,1130,7223,1,0,0,4,7,1130,0,1961,0,54846,47.5089,-92.805
226039214,12,6,465250,5,2,1940,7642,1.5,0,0,3,7,1940,0,1957,0,54967,47.7751,-92.996
1623300160,6,5,450000,2,2,1100,3000,1.5,0,0,3,7,1100,0,1912,2005,54907,47.6797,-92.978
2205500575,9,2,390000,3,1,1200,10800,1,0,0,4,7,1200,0,1955,0,54796,47.5771,-92.76
4040800810,2,5,420000,3,2.25,2000,8030,1,0,0,4,8,1000,1000,1963,0,54798,47.6188,-92.73
2612000390,15,6,269950,3,2.5,1890,4838,2,0,0,3,8,1730,160,2002,0,54958,47.4802,-92.895
3814400125,16,10,493000,4,2,1910,2874,1,0,0,3,7,1060,850,1910,0,54912,47.6101,-92.911
7300400060,15,5,370000,4,2.5,2710,5880,2,0,0,3,9,2710,0,1998,0,54882,47.3314,-92.788
1954700695,12,6,2250000,5,4.25,4860,9453,1.5,0,1,5,10,3100,1760,1905,0,54902,47.6196,-92.902
7230200340,25,2,305000,3,1,1250,23680,1,0,0,5,7,1250,0,1967,0,54849,47.475,-92.726
3191000240,12,6,400000,3,1.75,1590,8219,1.5,0,0,5,6,970,620,1938,0,54824,47.7146,-92.833
1139000069,18,11,320000,3,1.5,1240,1221,2,0,0,3,8,1050,190,2009,0,54923,47.7073,-92.972
5693500270,21,1,715000,4,1,2000,4800,2,0,0,4,7,2000,0,1911,0,54893,47.6583,-92.967
686500030,2,12,650000,6,2.75,3610,10003,1.5,0,0,4,8,3610,0,1966,0,54798,47.6261,-92.741
8731901940,4,3,218000,5,1.75,1930,8040,1,0,0,4,8,1930,0,1966,0,54813,47.3109,-92.992
2688100071,15,4,500000,2,1,1280,5400,1,0,0,3,7,1280,0,1964,0,54907,47.6949,-92.987
2423069155,20,11,460000,4,2,2090,40419,1,0,0,4,7,2090,0,1984,0,54817,47.4691,-92.609
2329500260,9,7,232500,3,1.5,1940,9887,1,0,0,4,7,1140,800,1969,0,54793,47.3289,-92.943
2608300030,16,5,408200,3,2.5,1800,5761,2,0,0,4,7,1800,0,1990,0,54896,47.5293,-92.979
1494300060,11,6,522000,3,1.75,1730,8400,1,0,0,4,7,1400,330,1980,0,54842,47.6792,-92.731
7504101230,23,6,675000,4,2.5,2810,11120,2,0,0,3,9,2810,0,1982,0,54864,47.6337,-92.66
8081020370,9,7,1355000,4,3.5,3550,11000,1,0,2,3,11,2260,1290,1999,0,54796,47.5506,-92.75
1446800511,9,10,249950,4,1,1330,7980,1.5,0,0,3,6,1330,0,1952,0,54958,47.492,-92.949
1623049062,4,3,210000,2,1,750,34133,1,0,0,3,6,750,0,1950,0,54958,47.4781,-92.91
6145601000,11,7,429950,4,1,1760,7216,1,0,0,3,7,1090,670,1947,0,54923,47.7041,-92.971
205000520,6,10,737500,4,2.5,3200,36276,2,0,0,3,9,3200,0,1993,0,54843,47.6304,-92.61
3885805935,26,9,710000,4,2,1740,9000,1,0,0,5,8,1740,0,1958,0,54823,47.6815,-92.814
7852020640,20,10,470000,3,2.5,2100,4700,2,0,0,3,8,2100,0,1999,0,54855,47.5341,-92.483
6838800140,24,2,1100000,4,3.5,4270,40097,1,0,0,4,12,4270,0,1993,0,54867,47.7354,-92.694
4083305445,15,8,650000,3,2,1340,2720,1.5,0,0,3,7,1340,0,1913,0,54893,47.6518,-92.951
7855801610,19,5,1216000,4,2.5,3190,8684,1,0,3,5,9,1680,1510,1967,0,54796,47.5619,-92.778
7940700260,15,1,422120,3,2.5,1630,4534,2,0,0,3,8,1630,0,1987,0,54824,47.7148,-92.821
8854100350,7,1,625000,5,2.5,2990,15085,2,0,0,3,9,2990,0,2007,0,54801,47.746,-92.834
4365200860,6,6,385200,4,1,1550,7740,1.5,0,0,3,6,1550,0,1954,0,54916,47.5222,-92.991
3904980030,14,4,500000,3,2.25,1690,4964,2,0,0,3,8,1690,0,1989,0,54819,47.5756,-92.626
7843500070,18,11,308000,4,2.25,1960,12243,2,0,0,3,8,1960,0,1989,0,54832,47.3405,-92.674
6067900060,5,6,565000,3,2.75,2390,9966,1,0,0,5,8,1360,1030,1977,0,54796,47.5433,-92.801
7202340960,8,9,581000,3,2.5,2600,4438,2,0,0,3,7,2600,0,2004,0,54843,47.6799,-92.65
1786640070,6,8,361000,3,2,1950,8698,1,0,0,3,8,1950,0,1999,0,54832,47.39,-92.769
259600260,22,1,345000,3,1,1250,7210,1,0,0,4,7,1250,0,1964,0,54798,47.6329,-92.737
7234600903,16,10,419000,2,2.25,1180,1253,2,0,0,3,8,840,340,2008,0,54912,47.6124,-92.925
4307350200,12,5,347000,3,2.5,1680,4308,2,0,0,3,7,1680,0,2004,0,54846,47.4802,-92.795
3276930400,22,10,625000,4,2.25,2220,36085,2,0,0,3,9,2220,0,1989,0,54865,47.5839,-92.607
4045100075,25,3,2400000,4,4.25,4890,15188,2,0,2,3,11,3090,1800,1999,0,54830,47.5602,-92.843
1421069208,23,12,379000,3,3.25,2660,17852,2.5,0,0,3,8,2660,0,2014,0,54800,47.3077,-92.627
4057300200,22,12,310000,3,1.5,1150,3323,2,0,0,3,7,1150,0,1988,0,54819,47.5707,-92.633
1922059135,13,5,250000,2,2,1130,5500,1,0,0,4,6,1130,0,1941,0,54820,47.3839,-92.841
5014600240,14,8,682000,5,2.75,2760,5000,2,0,0,3,9,2760,0,2005,0,54849,47.539,-92.804
1565900070,21,7,246500,3,2,1430,8919,1,0,0,3,7,1430,0,1992,0,54812,47.2118,-92.599
3121059033,29,10,325000,3,1,1490,57381,1.5,0,0,4,5,1490,0,1932,0,54882,47.2597,-92.844
6799300270,6,8,310950,4,2.5,2030,4997,2,0,0,3,8,2030,0,2004,0,54821,47.393,-92.8
2021200370,1,9,1100000,3,2,3010,5000,2,0,2,5,9,1890,1120,1931,0,54989,47.6347,-93.012
726049190,2,10,287500,3,1,1810,7200,1,0,0,4,7,1130,680,1954,0,54923,47.7493,-92.967
726049190,18,2,431000,3,1,1810,7200,1,0,0,4,7,1130,680,1954,0,54923,47.7493,-92.967
4006000251,22,8,226000,3,1,970,5000,1,0,0,3,6,970,0,1968,0,54908,47.5282,-92.895
3362400640,12,5,825000,3,1.75,2010,3090,1.5,0,0,5,7,1510,500,1926,0,54893,47.682,-92.964
1610000016,11,9,175000,4,1,1300,6030,1.5,0,0,3,6,1300,0,1947,0,54958,47.4778,-92.902
7376300060,15,5,465750,3,1.5,1260,10350,1,0,0,3,7,1260,0,1959,0,54798,47.6357,-92.739
7300200550,19,3,659000,4,2.25,2610,24931,2,0,0,3,8,2610,0,1983,0,54865,47.5771,-92.666
2061100570,10,2,595000,3,1.75,1910,5753,1,0,3,3,8,1110,800,1941,0,54905,47.6898,-92.943
8856890200,26,6,350000,3,2.25,1780,16290,2,0,0,4,8,1780,0,1987,0,54848,47.4622,-92.743
8731951670,6,6,270000,4,2.25,1900,8600,1,0,0,4,8,1900,0,1975,0,54813,47.3102,-92.997
4037200075,11,9,662500,6,2.25,2450,25600,1,0,2,3,7,1340,1110,1957,0,54798,47.6061,-92.733
5066400483,20,11,249900,3,1.75,1380,14000,1,0,0,4,5,1380,0,1939,1957,54791,47.294,-92.897
4167300310,17,3,324500,3,1.75,1920,11340,1,0,0,4,7,1230,690,1977,0,54813,47.3272,-92.978
8682262400,18,7,430000,2,1.75,1350,4003,1,0,0,3,8,1350,0,2004,0,54843,47.7176,-92.649
8682262400,13,5,419950,2,1.75,1350,4003,1,0,0,3,8,1350,0,2004,0,54843,47.7176,-92.649
6777800160,28,7,285000,4,1.75,2510,7440,1,0,2,4,8,1290,1220,1962,0,54822,47.3748,-92.892
1402950550,7,1,332000,4,2.5,2470,7780,2,0,0,3,8,2470,0,2002,0,54882,47.3337,-92.807
2843200070,15,12,282000,4,1.75,1660,10725,1,0,0,3,7,960,700,1956,0,54958,47.5033,-92.916
6450303785,18,11,320000,3,1,1340,5175,1,0,0,3,7,940,400,1987,0,54923,47.7321,-92.956
9429500045,9,5,428750,3,1,1620,30736,1.5,0,0,4,7,1620,0,1911,1977,54796,47.5719,-92.735
1443300140,14,1,330000,3,2.25,2300,35287,2,0,0,3,8,2300,0,1977,0,54812,47.2477,-92.553
108000127,9,12,456500,4,3.5,2000,2309,3,0,0,3,8,2000,0,2008,0,54967,47.7027,-92.977
1081300200,9,5,352000,3,2.25,1640,11050,1,0,0,4,8,1640,0,1972,0,54849,47.4723,-92.737
8818900060,25,11,664000,4,2,1530,4080,1.5,0,0,4,7,1530,0,1912,0,54895,47.6645,-92.941
3395050060,22,7,628000,3,1.75,4000,11894,1,0,0,3,9,2190,1810,1987,0,54801,47.7738,-92.819
7197350070,4,3,512000,3,1.75,1610,12555,1,0,0,3,7,1080,530,1977,0,54842,47.6618,-92.752
9510900270,11,12,254000,3,2,2070,9000,1,0,0,4,7,1450,620,1969,0,54813,47.3085,-92.992
3905081070,21,5,535800,4,2.5,1900,5790,2,0,0,3,8,1900,0,1994,0,54819,47.5691,-92.612
